Indicadores municipales de sostenibilidad: Valor Añadido Bruto del sector construcción (%);;;;;;;;;;;;;
"";;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;
20063;Oiartzun;5,47;6,63;6,44;6,87;6,07;6,30;5,30;10,20;8,30;8,70;11,20;9,10
01042;Okondo;3,46;6,38;4,63;3,08;4,00;3,60;3,50;6,30;4,00;4,80;15,50;7,80
20058;Olaberria;1,24;0,94;0,29;0,34;0,45;0,20;0,20;0,50;0,80;2,00;0,80;1,40
48073;Ondarroa;1,96;2,00;2,60;2,28;3,60;4,90;3,40;4,60;4,30;14,70;8,60;7,50
20076;Ordizia;13,74;9,74;11,63;10,00;9,24;8,70;8,40;14,30;15,20;18,40;10,60;7,90
20905;Orendain;6,73;3,98;7,10;8,56;8,09;3,80;2,20;3,60;4,30;14,10;16,30;21,50
20060;Orexa;0,72;1,39;0,73;0,00;0,00;1,60;1,30;0,80;0,20;0,40;20,20;15,30
20061;Orio;13,65;11,82;9,49;7,70;12,57;13,30;22,60;24,50;34,10;22,00;29,30;26,10
20062;Ormaiztegi;0,75;0,51;0,48;0,48;0,81;0,90;0,80;0,80;0,90;1,10;2,10;3,00
48075;Orozko;1,37;0,84;0,54;0,49;0,79;1,50;2,20;4,50;26,40;16,90;5,50;6,00
48083;Ortuella;8,96;10,75;12,98;15,19;16,15;21,10;16,50;21,80;30,60;19,60;14,30;9,90
48072;Otxandio;2,31;2,70;3,22;3,36;2,50;1,90;2,70;10,90;13,90;7,90;1,90;4,30
01043;Oyón-Oion;3,55;2,80;3,15;3,21;2,98;2,90;2,40;3,20;4,30;6,00;5,20;6,00
20059;Oñati;2,18;3,34;2,59;3,77;3,18;3,20;2,40;4,80;6,90;7,10;8,10;4,70
